DISTRICT_ID,DISTRICTNAME_AR,DISTRICTNAME_EN,REGION_ID,CITY_ID
600001007,الرياحين,Al Riyahayn,6,600001
600001008,تاتة,Tata,6,600001
400001110,المهاريس,Al Maharees,4,400001
400001030,القويطير,Al Quwayteer,4,400001
400001014,النرجس,An Narjis,4,400001
600001010,الوادي,Al Wadi,6,600001
400001085,الهدية الشمالية,Al Hadyah Al Shamaliya,4,400001
400001010,التوفيق,Al Tawfiq,4,400001
600001031,الصفاء,As Safa,6,600001
600001032,البديع,Al Badi,6,600001
600001033,الروضة,Ar Rawdah,6,600001
600001034,النعمان,Al Nueman,6,600001
600001035,الروابي,Ar Rawabi,6,600001
600001036,الصناعية,Industrial,6,600001
600001037,الربوة,Ar Rabwah,6,600001
400001114,المناخ,Al Manakh,4,400001
1001001006,الباحر,Al Bahir,10,1001001
1001001007,الرونة,Ar Rawnah,10,1001001
1001001008,النجوم,Al Nujum,10,1001001
1001001009,المنار,Al Manar,10,1001001
1001001011,الفرشة,Al Firsha,10,1001001
608008009,الياسمين,Al Yasmin,6,608008
1000001001,الأراك 1,Al Arak 1,10,1000001
1007040007,السلام 3,As Salam 3,10,1007040
1007040008,السلام 1,As Salam 1,10,1007040
1007040009,الحزم 2,Al Hazm 2,10,1007040
1007040010,الصفاء,As Safa,10,1007040
1007040011,الخضراء 3,Al Khadraa 3,10,1007040
1007040012,السلام 2,As Salam 2,10,1007040
1008001001,الجامعة,Al Jamiah,10,1008001
1008001002,الجامع,Al Jama,10,1008001
1008001003,الجنوبي,Al Janubi,10,1008001
1008001005,إسكان الملك عبدالله لولديه,King Abdullah housing for his sons,10,1008001
500001045,الخالدية الجنوبية,Al Khalidiyah Al Janubiyah,5,500001
700001028,رايس,Rise,7,700001
700001029,الدوائر الحكومية,Goverment Departments,7,700001
700001030,الجامعة,Al Jamiah,7,700001
1001001010,الفرشة,Al Firsha,10,1001001
400001019,البديع,Al Badi,4,400001
608008010,العنود,Al Anud,6,608008
600001063,الوردتين,Al Wardatain,6,600001
1301004006,السلام,As Salam,13,1301004
700001049,منطقة الخدمات أ,Services Area A,7,700001
700001050,الأنعام,Al Aneam,7,700001
700001051,الفنار,Al Fanar,7,700001
700001052,واحة الشمال,North Oasis,7,700001
700001053,الحزم,Al Hazm,7,700001
1000001008,القدس 2,Al Quds 2,10,1000001
1000001009,الحزم 2,Al Hazm 2,10,1000001
1000001010,الأندلس 1,Al Andalus 1,10,1000001
1000001011,الأندلس 4,Al Andalus 4,10,1000001
1000001012,الأندلس 2,Al Andalus 2,10,1000001
700001002,العين,Al Ain,7,700001
700001003,الشفاء,Ash Shifa,7,700001
700001004,الصفاء,As Safa,7,700001
700001005,الأخضر,Al Akhdar,7,700001
1000001037,المطار,Airport,10,1000001
1000001038,النسيم,Al Naseem,10,1000001
1000001039,المطار,Airport,10,1000001
1000001040,الصفاء,As Safa,10,1000001
400001079,الخبيب,Al Khabib,4,400001
608002038,النهضة,An Nahdah,6,608002
608002039,النزهة 2,An Nuzhah 2,6,608002
608002040,النزهة 1,An Nuzhah 1,6,608002
608008027,الزهود,Al Zuhud,6,608008
400001001,البدور,Al Budur,4,400001
400001123,السلام الغربي,Al Salam Al Gharbi,4,400001
700001054,الشروق,Ash Shrouk,7,700001
700001055,الراية,Ar Rayah,7,700001
700001056,الصفوة,As safwa,7,700001
700001057,الفردوس,Al Ferdous,7,700001
700001058,الهجن,Al Hejin,7,700001
804001005,حفيرة السبعة الأوسط,Hafirat Al Sabeat Al Awsat,8,804001
804001006,حفائر العهين,Hafayir Al Eahin,8,804001
700001007,اليرموك,Al Yarmuk,7,700001
700001046,الإزدهار,Al Izdihar,7,700001
608008026,الكوثر,Al Kawthar,6,608008
600001064,شمسان,Shamsan,6,600001
600001065,القري,Al Qura,6,600001
600001066,الوصايف,Al Wasaif,6,600001
608002030,الخالدية,Al Khalidiyah,6,608002
400001015,طيبة,Taibah,4,400001
1000001061,الثريا 2,Ath Thuraiya 2,10,1000001
1000001062,النور,An Noor,10,1000001
1000001063,العقدة,Al Uqdah,10,1000001
1000001064,مزهرة,Mizhirah,10,1000001
1000001065,العجيبية,Al Ujaybiyah,10,1000001
1000001066,الأساملة,Al Asamila,10,1000001
804001007,حفيرة السبعة الغربي,Hafirat Al Sabeat Al Gharbi,8,804001
804001009,الحفيرة الشرقي,Al Hufayrah Al Sharqi,8,804001
1001001012,الفرشة,Al Firsha,10,1001001
1001001013,الفرشة,Al Firsha,10,1001001
1001001014,السلامة,As Salamah,10,1001001
608002008,صفوان,Safwan,6,608002
608002009,مسيحل,Musihil,6,608002
700001013,البلدة القديمة,Down Town,7,700001
700001015,سلطانة,Sultanah,7,700001
700001016,الفيصلية الجنوبية,Al Faisaliyah South,7,700001
700001017,الفيصلية الشمالية,Al Faisaliyah North,7,700001
400001060,الصفراء,Al Safra,4,400001
600001075,شعار,Shiear,6,600001
600001077,السروات,As Sarawat,6,600001
400001074,الهلال,Al Hilal,4,400001
400001005,الليوان,Al Liwan,4,400001
400001088,السادة,Al Sadah,4,400001
1001001015,التجارة,Trading,10,1001001
1001001016,الوسام,Al Wasam,10,1001001
1001001017,الياسمين,Al Yasmin,10,1001001
1001001018,الحسينى,Al Husaini,10,1001001
1001001019,المودة,Al Mawada,10,1001001
1001001020,الفيصلية,Al Faisaliyah,10,1001001
1001001021,البساتين,Al Basatin,10,1001001
1001001022,الجمالة,Al Jammalah,10,1001001
1001001023,العروبة,Al Urubah,10,1001001
807001010,الريان,Ar Rayaan,8,807001
1000001013,الأندلس 5,Al Andalus 5,10,1000001
1000001014,الحمراء,Al Hamra,10,1000001
1000001015,الحزم 1,Al Hazm 1,10,1000001
1000001016,القدس 1,Al Quds 1,10,1000001
1000001017,الروابي,Ar Rawabi,10,1000001
700001031,منطقة خاصة,Private Area,7,700001
700001032,الدفاع,Ad Difa,7,700001
700001033,منطقة الخدمات ب,Services Area B,7,700001
700001034,المدينة الصناعية,Industrial City,7,700001
608008011,اللؤلؤة,Al Luluah,6,608008
608008012,العلية,Al Oalia,6,608008
608008013,الرضوان,Al Radwan,6,608008
608008014,الورود,Al Wurud,6,608008
400001083,القاع البارد,Al Qaa Al Barid,4,400001
700001001,الإسكان,Al Iskan,7,700001
608008021,الاصيل,Al Asil,6,608008
608008022,الفاخرية,Al Fakhriyah,6,608008
608008023,الاطلال,Al Atlal,6,608008
1001001027,الخالدية,Al Khalidiyah,10,1001001
1000001041,الزهور,Al Zuhur,10,1000001
1000001042,المرجان,Al Murjan,10,1000001
1000001043,السويس 1,Al Suways 1,10,1000001
1000001044,الرحاب 1,Ar Rehab 1,10,1000001
1000001045,السويس 2,Al Suways 2,10,1000001
1000001046,الرحاب 2,Ar Rehab 3,10,1000001
1000001047,البشائر,Al Bashaer,10,1000001
1000001048,المروج 1,Al Muruj 1,10,1000001
700001036,القادسية الثانى,Al Qadisiyah 2,7,700001
608008028,السحاب,Al Sahab,6,608008
806005001,المملكة,The Kingdom,8,806005
806005002,النهضة,An Nahdah,8,806005
806005003,النخيل,Al Nakhil,8,806005
806005004,السلام,As Salam,8,806005
806005005,حطين,Hittin,8,806005
807001001,البستان,Al Bustan,8,807001
807001002,النسيم,Al Naseem,8,807001
608008024,الكواكب,Al Kawakib,6,608008
608008025,القلعة,Al Qalah,6,608008
1000001050,الفيصلية,Al Faisaliyah,10,1000001
600001067,السلام,As Salam,6,600001
600001068,التعاون,At Taawun,6,600001
600001060,النصب,An Nasb,6,600001
807001003,أبو سهيلات,Abu Suhailat,8,807001
1000001067,الغزوة,Al Ghazwah,10,1000001
1000001068,الفقهاء,Al Fuqahaa,10,1000001
1000001069,العشوة,Al Ushwa,10,1000001
1000001070,الأندلس 6,Al Andalus 6,10,1000001
1000001071,الأندلس 3,Al Andalus 3,10,1000001
1000001072,المحمدية 1,Al Muhammadiyah 1,10,1000001
1005001001,الزرقاء,Al Zarqa,10,1005001
804001010,الإستراحات الأوسط,Al Iistirahat Al Awst,8,804001
804001011,الإستراحات الشرقي,Al Iistirahat Al Sharqi,8,804001
804001012,الإسكان,Al Iskan,8,804001
804001013,الإستراحات الغربي,Al Iistirahat Al Gharbi,8,804001
804001014,النهضة,An Nahdah,8,804001
608002036,الربة,Al Rabah,6,608002
1000001002,القدس 5,Al Quds 5,10,1000001
1000001003,الحزم 4,Al Hazm 4,10,1000001
1000001004,القدس 6,Al Quds 6,10,1000001
1000001005,الحزم 3,Al Hazm 3,10,1000001
1000001006,القدس 3,Al Quds 3,10,1000001
1000001007,القدس 4,Al Quds 4,10,1000001
510001001,الزهور,Al Zuhur,5,510001
700001018,النهضة,An Nahdah,7,700001
700001019,الروضة,Ar Rawdah,7,700001
700001020,المصيف,Al Masif,7,700001
700001021,المروج,Al Muruj,7,700001
700001022,الريان,Ar Rayaan,7,700001
700001023,الورود,Al Wurud,7,700001
700001024,الراجحي,Al Rajhi,7,700001
1005001002,المنطقة المركزية,Central District,10,1005001
1005001003,الزاهر,Az Zahir,10,1005001
608008001,الروضة,Ar Rawdah,6,608008
608008002,النزهة,An Nuzhah,6,608008
1001001024,العريش,Al Arish,10,1001001
1001001025,الوداد,Al Widad,10,1001001
1001001026,المروج,Al Muruj,10,1001001
1001001028,الربيع,Ar Rabie,10,1001001
1001001029,المجد,Al Majd,10,1001001
1001001030,النهضة,An Nahdah,10,1001001
1001001031,الناصرية,An Nasriyah,10,1001001
1001001032,اليمامة,Al Yamamah,10,1001001
1001001033,الصناعية,Industrial,10,1001001
601001009,الظرفة,Al Dhurfah,6,601001
400001119,الضياء,Al Diya,4,400001
608002025,المعلاة,Al Maealaa,6,608002
608002026,المراغة,Al Muragha,6,608002
608002027,جرش الاثري,Jarash Alathari,6,608002
608002028,وسط البلد,Down Town,6,608002
600001056,النزهة,An Nuzhah,6,600001
700001037,طيبة,Taibah,7,700001
700001038,المنطقة الصناعية,Industrial Area,7,700001
608008016,التحلية,At Tahliyah,6,608008
608008017,البركات,Al Barakat,6,608008
400001038,الفلاح,Al Falah,4,400001
400001037,المريديسية الشمالية,Al Muraydeesiyah Al Shamaliyah,4,400001
601001010,الدرب,Al Darb,6,601001
601001011,العرق الجنوبى,Southern Al Eirq,6,601001
601001012,البوادي,Al Bawadi,6,601001
601001013,الهدا,Al Hada,6,601001
601001014,النور,An Noor,6,601001
601001015,عكاظ,Uqaz,6,601001
504001010,باب الساب,Bab As Sab,5,504001
608002029,ال بريد,Al Barid,6,608002
1000001051,اليرموك,Al Yarmuk,10,1000001
1000001052,النعيم,An Naim,10,1000001
1000001053,النهضة,An Nahdah,10,1000001
1000001054,المروج 4,Al Muruj 4,10,1000001
1000001055,المروج 2,Al Muruj 2,10,1000001
1000001056,الصناعية,Industrial,10,1000001
700001039,القدس,Al Quds,7,700001
700001040,التعاون,At Taawun,7,700001
807001004,النزهة,An Nuzhah,8,807001
807001005,بجيلة,Bjeila,8,807001
807001006,الربوة,Ar Rabwah,8,807001
807001007,الصناعية,Industrial,8,807001
807001008,الورود,Al Wurud,8,807001
600001070,السودة,Al Sawda,6,600001
600001071,الرونق,Al Ruwnaq,6,600001
400001056,المنتزة الشرقي,Al Muntazah Al Sharqi,4,400001
807001009,السلام,As Salam,8,807001
807001011,العليا,Al Olaya,8,807001
807001012,طيبة,Taibah,8,807001
1005001004,ضمد,Damud,10,1005001
1005001005,بيروت,Beirut,10,1005001
1005001007,السليل,As Sulayyil,10,1005001
1005001008,البساتين,Al Basatin,10,1005001
804001015,النخيل الشرقي,Al Nakhil Eastern,8,804001
804001016,النخيل الغربي,Al Nakhil Western,8,804001
804001017,التعاون,At Taawun,8,804001
804001018,الريان,Ar Rayaan,8,804001
1000001049,المروج 3,Al Muruj 3,10,1000001
608002019,القرحاء 1,Al Qarha 1,6,608002
608002020,المضيق,Al Madiq,6,608002
608002021,ال فقيع,Al Faqie,6,608002
608002022,بني تميم,Bani Tamim,6,608002
608002023,الخزامى,Al Khuzama,6,608002
608002024,الخليج,Al Khalij,6,608002
700001025,المدينة الجامعية,University City,7,700001
700001026,الفلاح,Al Falah,7,700001
700001027,الزهراء,Az Zahra,7,700001
400001102,القصيعة,Al Qusayah,4,400001
1005001009,المنتزة,Al Muntazah,10,1005001
1005001010,الخالدية,Al Khalidiyah,10,1005001
1005001011,الطاهرية,Al Tahiriyya,10,1005001
608008004,السلوى,Al Salwaa,6,608008
608008005,النورس,An Nawras,6,608008
608008006,الصفاء,As Safa,6,608008
608008007,إشبيلية,Ishbiliyah,6,608008
608008008,الأندلس,Al Andalus,6,608008
1001001034,الورود,Al Wurud,10,1001001
1007040001,الخالدية,Al Khalidiyah,10,1007040
1007040002,الخضراء 1,Al Khadraa 1,10,1007040
1007040003,الوادي,Al Wadi,10,1007040
1007040004,الحزم 1,Al Hazm 1,10,1007040
1007040006,النهضة,An Nahdah,10,1007040
400001105,الروابي,Ar Rawabi,4,400001
608002031,الزهور,Al Zuhur,6,608002
608002032,الجبل 2,Al Jabal 2,6,608002
608002033,الجبل 1,Al Jabal 1,6,608002
608002034,السلامة,As Salamah,6,608002
400001130,خضيراء الشمالية,Khadira Al Shamaliyah,4,400001
400001133,رواق الغربي,Rawaq Al Gharbi,4,400001
400001021,القدس,Al Quds,4,400001
400001034,النخيل,Al Nakhil,4,400001
700001041,القادسية الاول,Al Qadisiyah 1,7,700001
700001043,النخيل,Al Nakhil,7,700001
700001044,الاستاد الرياضى,Sports Stadium,7,700001
608008018,الخالدية,Al Khalidiyah,6,608008
608008019,الخليج,Al Khalij,6,608008
608008020,الحزم,Al Hazm,6,608008
400001097,الصباخ,Al Sabbakh,4,400001
400001016,الرضوان,Al Radwan,4,400001
400001137,الصوامع,Al Sawamie,4,400001
400001128,البساتين الغربي,Al Basatin Al Gharbi,4,400001
1000001031,المحمدية 3,Al Muhammadiyah 3,10,1000001
1000001032,المودة,Al Mawada,10,1000001
1000001034,الروضة,Ar Rawdah,10,1000001
1000001035,الساحل,As Sahil,10,1000001
400001026,الأمل,Al Amal,4,400001
1000001057,النورس 2,An Nawras 2,10,1000001
1000001058,الأراك 2,Al Arak 2,10,1000001
1000001059,النورس 1,An Nawras 1,10,1000001
1008001004,الياسمين,Al Yasmin,10,1008001
1007040005,الخضراء 2,Al Khadraa 2,10,1007040
700001045,الياسمين,Al Yasmin,7,700001
700001047,دمج,Dumj,7,700001
700001048,شمال الجامعة,North University,7,700001
808001001,العدل,Al Adel,8,808001
808001002,الديرة,Ad Dirah,8,808001
804001001,الجامعة الشرقي,Al Jamiah Al Sharqi,8,804001
804001002,الجامعة الأوسط,Al Jamiah Al Awsat,8,804001
600001058,الأندلس,Al Andalus,6,600001
600001059,القابل,Al Qabil,6,600001
600001061,الفيصلية,Al Faisaliyah,6,600001
600001062,المنهل,Al Manhal,6,600001
400001076,النازية,Al Naziyah,4,400001
400001141,الريحان,Ar Raihan,4,400001
600001072,القمر,Al Qamar,6,600001
600001073,اليمامة,Al Yamamah,6,600001
600001074,القمراء,Al Qamara,6,600001
804001008,الحفيرة الأوسط,Al Hufayrah Al Awsat,8,804001
804001003,الجامعة الغربي,Al Jamiah Al Gharbi,8,804001
1005001012,خضيرة,Khudayra,10,1005001
1001001001,نجران,Najran,10,1001001
1001001002,الباطنة,Al Batinah,10,1001001
1001001003,الظبية,Al Dhabyah,10,1001001
1001001004,الشفاء,Ash Shifa,10,1001001
1001001005,المعالي,Al Maali,10,1001001
400001018,الفردوس,Al Ferdous,4,400001
804001019,الواحة,Al Wahah,8,804001
804001020,الحفيرة الغربي,Al Hufayrah Al Sharqi,8,804001
808001003,السليمانية,As Sulaymaniyah,8,808001
808001004,الإزدهار,Al Izdihar,8,808001
808001005,الصناعية,Industrial,8,808001
808001006,السمراء,As Samra,8,808001
700001011,البساتين,Al Basatin,7,700001
400001093,الشروق,Ash Shrouk,4,400001
504001003,الشورى,Ash Shura,5,504001
800001003,الرصف,Ar Rasf,8,800001
800001004,سماح,Samah,8,800001
800001005,برزان,Barzan,8,800001
800001006,المزعبر,Al Muzaabar,8,800001
800001007,الخزامى,Al Khuzama,8,800001
800001008,السويفلة,As Suwayfilah,8,800001
601001007,البلد,Al Balad,6,601001
504001016,القديح,Al Qadih,5,504001
504001017,الساحل,As Sahil,5,504001
504001018,الروابي,Ar Rawabi,5,504001
601001016,الهميلة,Al Humila,6,601001
305001001,العزيزية,Al Aziziyah,3,305001
305001002,سوق الماشية,Suq Al Mashiya,3,305001
305001003,الغزود,Al Ghazud,3,305001
901001005,الجبهان,Al Jabhan,9,901001
901001006,الريبع,Al Rabie,9,901001
901001007,السلام,As Salam,9,901001
901001008,إسكان ورزاة الزراعة والمياة ,The land of the former Ministry of Agriculture and Water,9,901001
400001136,التيسير,At Taysir,4,400001
400001023,جبارة,Jubarah,4,400001
400001027,الراشديات,Al Rashidiyyat,4,400001
400001063,خب الثنيان,Khub Ath Thanyan,4,400001
400001078,النقع الشرقي,Al Naqa Al Sharqi,4,400001
601001017,قمبر,Qambar,6,601001
601001001,الربوة,Ar Rabwah,6,601001
400001126,الخضر,Al Khudar,4,400001
400001004,المليداء,Al Mulayda,4,400001
400001045,المرسلات,Al Mursalat,4,400001
400001049,الخزامى,Al Khuzama,4,400001
504001020,البديعة,Al Badiah,5,504001
400001055,الحمراء,Al Hamra,4,400001
601001002,الوشم,Al Washm,6,601001
601001003,العمارة,Al Amaarah,6,601001
901001001,الجميماء,Al Jumayma,9,901001
901001002,الملز,Al Malaz,9,901001
902001001,المساعدية,Al Misadiyah,9,902001
600001041,العرين,Al Arin,6,600001
600001042,الزهور,Al Zuhur,6,600001
600001043,الشرقية,Sharqia,6,600001
400001057,المنتزة الغربي,Al Muntazah Al Gharbi,4,400001
504001004,الصواري,Al Sawari,5,504001
504001005,النقى,An Naqa,5,504001
115001024,مخطط الاراضي الحكومية3,Government Lands Subdivision3,1,115001
600001044,الغدير,Al Ghadir,6,600001
600001045,المصيف,Al Masif,6,600001
600001046,النرجس,An Narjis,6,600001
600001047,المطار,Airport,6,600001
600001048,الزهر,Al Zuhr,6,600001
600001049,الورد,Al Ward,6,600001
306001001,مخطط الإسكان/1,Al Iskan Subdivision\1,3,306001
1101001001,الدوائر الحكومية,Goverment Departments,11,1101001
601001004,الياسمين,Al Yasmin,6,601001
601001005,القمة,Al Qima,6,601001
601001006,الرمانة,Ar Rumanah,6,601001
600001050,البحيرة,Al Buhayrah,6,600001
600001051,ذرة,Dharah,6,600001
600001052,الشفاء,Ash Shifa,6,600001
800001010,المملكة,The Kingdom,8,800001
504001022,حلة محيش,Halat Mahish,5,504001
600001025,الزين,Al Zayn,6,600001
600001026,السوسن,Al Sawsan,6,600001
600001027,السلامة,As Salamah,6,600001
600001028,الضباب,Al Dabab,6,600001
400001006,الشقة,Al Shiqah,4,400001
301001026,الامارة,Al Amarah,3,301001
600001029,النسيم,Al Naseem,6,600001
600001030,المروج,Al Muruj,6,600001
400001142,النقيب الجنوبي,Al Naqeeb Al Janubi,4,400001
504001001,الكويكب,Kuwaikib,5,504001
303001001,حي ج4,Dst C4,3,303001
400001002,الشفق,Al Shafaq,4,400001
901001009,التعاون,At Taawun,9,901001
902001002,العروبة,Al Urubah,9,902001
301001001,الحوراء,Al Hawra,3,301001
504001007,الرمال,Ar Rimal,5,504001
301001002,قرطبة,Qurtubah,3,301001
601001022,شعبة الشيخ,Shubat Al Shaykh,6,601001
1101001002,الأمير مشعل أ,Prince Mishal A,11,1101001
800001009,مشار,Mashar,8,800001
1002001003,الملك فهد,King Fahd,10,1002001
504001011,الياقوت,Al Yaqoot,5,504001
504001012,أم الساهك,Umm As Sahik,5,504001
504001013,الخصاب,Al Khisab,5,504001
504001014,الغدير,Al Ghadir,5,504001
504001015,الرحاب,Ar Rehab,5,504001
502016001,حي ج5,Dst C5,5,502016
601001023,ذهبان الشرقي,Dhahban Al Sharqi,6,601001
902001004,المعارض,Al Maarid,9,902001
902001006,الشفاء,Ash Shifa,9,902001
902001003,أحواش الأغنام,Ahwash Al Aghnam,9,902001
601001018,النعيم,An Naim,6,601001
601001019,المراث,Al Mirath,6,601001
400001044,عين حمزة,Ayn Hamzah,4,400001
400001065,الصبيحية,Al Subayhiyyah,4,400001
400001032,الفاروق,Al Farouk,4,400001
901001003,المحمدية,Al Muhammadiyah,9,901001
901001004,العمال,Al Ummal,9,901001
1002001004,القدس,Al Quds,10,1002001
1002001005,النهضة,An Nahdah,10,1002001
1002001006,الورود,Al Wurud,10,1002001
504001009,العمل,Al Amal,5,504001
800001001,أرض وزارة الدفاع,Land of the Ministry of Defense,8,800001
800001002,قرية اجا,Qaryat Aja,8,800001
800110001,قرية عريجاء,Qaryat Uraija,8,800110
1002001001,الصفاء,As Safa,10,1002001
1002001002,الأندلس,Al Andalus,10,1002001
601001021,شكر,Shakar,6,601001
400001029,الوطاة,Al Watah,4,400001
400001131,السلام الشرقي,Al Salam Al Sharqi,4,400001
504001008,الزمرد1,Az Zomorod1,5,504001
504001088,الصناعية1,Industrial1,5,504001
301001003,المرجان,Al Murjan,3,301001
508001001,حي ج30,Dst C30,5,508001
400001134,خب القبر,Khub Al Qabar,4,400001
903002004,حي ج14,Dst C14,9,903002
303001002,الروابي,Ar Rawabi,3,303001
303001003,العلم,Al Eilm,3,303001
306001002,المنطقة الصناعية,Industrial Area,3,306001
306001003,مخطط الإسكان/2,Al Iskan Subdivision\2,3,306001
705001016,السلطانيه,Al Sultanih,7,705001
504001119,المسعودية,Al Masudiyah,5,504001
509001005,حي ج6,Dst C6,5,509001
509001006,حي ج3,Dst C3,5,509001
1101001003,الامارة,Al Amarah,11,1101001
1101001004,الفيصلية أ,Al Faisaliyah A,11,1101001
1101001005,الملك عبدالله,King Abdullah,11,1101001
1101001006,الخالدية أ,Al Khalidiyah A,11,1101001
1101001007,الروضة الشمالي,Ar Rawdah Al Shamali,11,1101001
1101001014,الصناعية أ,Industrial A,11,1101001
601001066,القيروان,Al Qirawan,6,601001
601001067,المصيف,Al Masif,6,601001
601001068,الورود,Al Wurud,6,601001
601001069,اليرموك,Al Yarmuk,6,601001
601001070,الضيافة,Ad Diyafah,6,601001
303001004,حي ج2,Dst 2C,3,303001
504001023,شاطىء القطيف ,Qatif Beach,5,504001
504001024,المروج,Al Muruj,5,504001
508001003,حي ج7,Dst C7,5,508001
508001004,حي ج16,Dst C16,5,508001
508001005,حي ج33,Dst C33,5,508001
704001001,البطحاء,Al Batha,7,704001
704001002,الروضة,Ar Rawdah,7,704001
704001003,المريحل,Al Murihil,7,704001
704001004,الحرة,Al Hura,7,704001
705001008,البلدة القديمة,Down Town,7,705001
306001004,حي ج2,Dst 2C,3,306001
1104001001,الإسكان2,Al Iskan 2,11,1104001
1104001002,الزهور,Al Zuhur,11,1104001
504001035,أم الحمام,Umm Al Hamam,5,504001
305001008,الروضة,Ar Rawdah,3,305001
305001009,العيون,Al Uyun,3,305001
705001002,الفيصلية,Al Faisaliyah,7,705001
705001009,الظهرة,Adh Dhahrah,7,705001
705001010,غرب الظهرة,West Al Dhahra,7,705001
705001012,أم عنم,Umm Anam,7,705001
703002001,الربوة,Ar Rabwah,7,703002
703002002,الخبراء,Al Khubara,7,703002
703002003,الأندلس,Al Andalus,7,703002
702001010,الورود,Al Wurud,7,702001
702001011,شمال ارامكو,North Aramco,7,702001
702001012,البلد,Al Balad,7,702001
302001011,الوادي,Al Wadi,3,302001
302001012,العزيزية,Al Aziziyah,3,302001
302001013,المنح أ الشرقي,Al Minah A Al Sharqi,3,302001
800004001,الخامس,Al Khamis,8,800004
504001036,الربيعية,Ar Rabeiyah,5,504001
504001037,الفتح,Al Fath,5,504001
504001038,الأندلس,Al Andalus,5,504001
504001039,الشماسية,Ash Shamasiyyah,5,504001
601001064,الأزهر,Al Azhar,6,601001
601001065,القافلة,Al Qafilah,6,601001
902001009,الصالحية,As Salhiyah,9,902001
302001014,المطار,Airport,3,302001
302001015,المنطقة الصناعية2,Industrial Area 2,3,302001
403001003,حي ج14,Dst C14,4,403001
403001004,حي ج3,Dst C3,4,403001
403001005,حي ج9,Dst C9,4,403001
403001006,حي ج21,Dst C21,4,403001
403001007,المكيلي,Al Mukaili,4,403001
403001008,حي ج5,Dst C5,4,403001
504001048,المصيف,Al Masif,5,504001
504001049,الإسكان,Al Iskan,5,504001
704001007,حي ج11,Dst C11,7,704001
1101001008,السوق,As Suq,11,1101001
1101001009,الأمير مشعل ب,Prince Mishal B,11,1101001
601001024,الهرير الشرقى,Al Hurayr Al Sharqi,6,601001
601001025,تارة,Tara,6,601001
601001052,الراقي,Al Raaqi,6,601001
601001053,المعزاب,Al Mizab,6,601001
601001054,السلام,As Salam,6,601001
601001055,الصمدة,As Samdah,6,601001
601001056,مصلوم,Maslum,6,601001
702001001,القري,Al Qura,7,702001
702001002,ضحكان 2,Dahkan 2,7,702001
702001003,الصفر,As Safr,7,702001
705001001,السبخة,Al Sabakhah,7,705001
705001003,الحميضة,Al Hamiduh,7,705001
704001005,حي ج17,Dst C17,7,704001
704001006,حي ج14,Dst C14,7,704001
601001026,الجبل,Al Jabal,6,601001
601001027,الرصراص 1,Al Rasras 1,6,601001
601001071,الزيتون,Az Zaytun,6,601001
601001072,شعب ذهبان,Shaeb Dhahaban,6,601001
902001008,الخليج,Al Khalij,9,902001
704001008,القرص,Al Qurs,7,704001
704001009,حي ج1,Dst C1,7,704001
704001010,حي ج18,Dst C18,7,704001
704001011,حي ج10,Dst C10,7,704001
304002001,المفرق,Al Mafriq limited Income,3,304002
304002002,الغزلانى,Al Ghazlani,3,304002
504001025,الدبابية,Ad Dababiyyah,5,504001
702001014,مصنع الاسمنت,Cement Factory,7,702001
702001015,محطة الكهرباء,Electricity Station,7,702001
702001016,منطقة تحلية المياة,Water desalination Area,7,702001
801009001,فوار,Fawar,8,801009
302001001,المنح ج,Al Minah J,3,302001
601001035,الوادي,Al Wadi,6,601001
601001036,الصقور,As Suqur,6,601001
800001019,النقرة,An Naqrah,8,800001
800001020,الجامعيين,Al Jamiyin,8,800001
400001031,الحزم,Al Hazm,4,400001
400001017,الخلود,Al Khulud,4,400001
400001138,النقيب الشمالي,Al Naqeeb Al Shamali,4,400001
400001043,النهضة,An Nahdah,4,400001
400001082,الرمال,Ar Rimal,4,400001
400001111,المروة,Al Marwah,4,400001
400001066,الحمر الشمالي,Al Humar Al Shamali,4,400001
701001001,الفريعة,Al Farieah,7,701001
706001005,حي ج8,Dst C8,7,706001
705001013,النهضة,An Nahdah,7,705001
705001014,جنوب الحميضه,South Humidah,7,705001
705001015,الوصل,Al Wasl,7,705001
704001012,الجنوبية,Al Janubiyah,7,704001
504001044,القلعة,Al Qalah,5,504001
504001045,الكوثر,Al Kawthar,5,504001
504001046,حزم,Hazm,5,504001
302001008,الأندلس,Al Andalus,3,302001
302001009,الرزيقية,Al Ruzaiqiah,3,302001
302001010,القطار,Al Qitar,3,302001
601001037,الشرفية,Ash Sharafiyah,6,601001
601001038,النسيم,Al Naseem,6,601001
601001039,الشفاء,Ash Shifa,6,601001
701001002,حي ج6,Dst C6,7,701001
701001003,حي ج9,Dst C9,7,701001
706001001,حي ج4,Dst C4,7,706001
706001002,حي ج5,Dst C5,7,706001
706001003,حي ج6,Dst C6,7,706001
706001004,حي ج7,Dst C7,7,706001
303001005,النسيم,Al Naseem,3,303001
504001047,الجبل,Al Jabal,5,504001
705001004,اليرموك,Al Yarmuk,7,705001
705001005,المروج 2,Al Muruj 2,7,705001
705001006,حي ج1,Dst C1,7,705001
705001007,الورود,Al Wurud,7,705001
305001005,النخيل,Al Nakhil,3,305001
305001006,صناعي,Industrial,3,305001
504001026,المجيدية,Al Majidiyah,5,504001
504001027,الشويكة,Ash Shweikah,5,504001
902001007,الواحة,Al Wahah,9,902001
400001100,حويلان,Huwailan,4,400001
